schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.industry,content.data.description,collectedAt
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ArtificialAnalysis,Artificialanalysis,15,Generative AI & LLM Systems,Artificialanalysis is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.078957+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Arial311,Arial311,35,Autonomous Agents & Robotics,Arial311 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.078967+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/recognito,Recognito,50,Computer Vision & Multi-Modal AI,Recognito is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.078975+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/darkstorm2150,Darkstorm2150,85,AI Infrastructure & Developer Tooling,Darkstorm2150 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.078984+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/darkc0de,Darkc0De,120,Speech & Audio Intelligence,Darkc0De is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.078994+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/optimum,Optimum,250,AI Safety & Governance,Optimum is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079003+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sd-concepts-library,Sd Concepts Library,450,Enterprise Search & Knowledge Graphs,Sd Concepts Library is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079012+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/upstage,Upstage,1200,Bio-Medical & Scientific AI,Upstage is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079021+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/LiheYoung,Liheyoung,15,Generative AI & LLM Systems,Liheyoung is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079030+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/webml-community,Webml Community,35,Autonomous Agents & Robotics,Webml Community is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079040+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/WildVision,Wildvision,50,Computer Vision & Multi-Modal AI,Wildvision is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079048+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Jesse311,Jesse311,85,AI Infrastructure & Developer Tooling,Jesse311 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079057+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Miragic-AI,Miragic,120,Speech & Audio Intelligence,Miragic Ai is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079070+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/pliny-the-prompter,Pliny The Prompter,250,AI Safety & Governance,Pliny The Prompter is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079078+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/retwpay,Retwpay,450,Enterprise Search & Knowledge Graphs,Retwpay is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079088+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/doevent,Doevent,1200,Bio-Medical & Scientific AI,Doevent is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079096+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/BilalSardar,Bilalsardar,15,Generative AI & LLM Systems,Bilalsardar is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079105+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/WeShopAI,Weshopai,35,Autonomous Agents & Robotics,Weshopai is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079114+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jiawei011,Jiawei011,50,Computer Vision & Multi-Modal AI,Jiawei011 is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079123+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/discord-community,Discord Community,85,AI Infrastructure & Developer Tooling,Discord Community is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079132+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/HiDream-ai,Hidream,120,Speech & Audio Intelligence,Hidream Ai is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079214+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/alexnasa,Alexnasa,250,AI Safety & Governance,Alexnasa is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079222+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/CarperAI,Carperai,450,Enterprise Search & Knowledge Graphs,Carperai is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079236+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/NyxKrage,Nyxkrage,1200,Bio-Medical & Scientific AI,Nyxkrage is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079248+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/strova-ai,Strova,15,Generative AI & LLM Systems,Strova Ai is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079256+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/prs-eth,Prs Eth,35,Autonomous Agents & Robotics,Prs Eth is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079271+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/uwnlp,Uwnlp,50,Computer Vision & Multi-Modal AI,Uwnlp is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079280+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/guoyww,Guoyww,85,AI Infrastructure & Developer Tooling,Guoyww is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079291+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/awacke1,Awacke1,120,Speech & Audio Intelligence,Awacke1 is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079300+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/merterbak,Merterbak,250,AI Safety & Governance,Merterbak is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079309+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/yuntian-deng,Yuntian Deng,450,Enterprise Search & Knowledge Graphs,Yuntian Deng is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079317+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/stevengrove,Stevengrove,1200,Bio-Medical & Scientific AI,Stevengrove is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079326+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Pendrokar,Pendrokar,15,Generative AI & LLM Systems,Pendrokar is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079335+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/kadirnar,Kadirnar,35,Autonomous Agents & Robotics,Kadirnar is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079344+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Linaqruf,Linaqruf,50,Computer Vision & Multi-Modal AI,Linaqruf is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079353+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ECCV2022,Eccv2022,85,AI Infrastructure & Developer Tooling,Eccv2022 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079365+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/shi-labs,Shi,120,Speech & Audio Intelligence,Shi Labs is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079375+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/flamehaze1115,Flamehaze1115,250,AI Safety & Governance,Flamehaze1115 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079383+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/editing-images,Editing Images,450,Enterprise Search & Knowledge Graphs,Editing Images is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079391+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/artificialguybr,Artificialguybr,1200,Bio-Medical & Scientific AI,Artificialguybr is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079399+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/OAOA,Oaoa,15,Generative AI & LLM Systems,Oaoa is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079408+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/reach-vb,Reach Vb,35,Autonomous Agents & Robotics,Reach Vb is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079420+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Trudy,Trudy,50,Computer Vision & Multi-Modal AI,Trudy is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079429+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/M3st3rJ4k3l,M3St3Rj4K3L,85,AI Infrastructure & Developer Tooling,M3St3Rj4K3L is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079438+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/okaris,Okaris,120,Speech & Audio Intelligence,Okaris is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079448+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/lamm-mit,Lamm Mit,250,AI Safety & Governance,Lamm Mit is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079458+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/nielsr,Nielsr,450,Enterprise Search & Knowledge Graphs,Nielsr is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079466+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Shopify,Shopify,1200,Bio-Medical & Scientific AI,Shopify is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079476+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ginigen,Ginigen,15,Generative AI & LLM Systems,Ginigen is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079484+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/deddytoyota,Deddytoyota,35,Autonomous Agents & Robotics,Deddytoyota is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079492+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/galileo-ai,Galileo,50,Computer Vision & Multi-Modal AI,Galileo Ai is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079502+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/khang119966,Khang119966,85,AI Infrastructure & Developer Tooling,Khang119966 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079512+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ThomasSimonini,Thomassimonini,120,Speech & Audio Intelligence,Thomassimonini is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079521+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/OmniGen2,Omnigen2,250,AI Safety & Governance,Omnigen2 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079531+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tloen,Tloen,450,Enterprise Search & Knowledge Graphs,Tloen is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079540+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ArkanDash,Arkandash,1200,Bio-Medical & Scientific AI,Arkandash is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079548+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hpcai-tech,Hpcai Tech,15,Generative AI & LLM Systems,Hpcai Tech is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079557+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/abdul9999,Abdul9999,35,Autonomous Agents & Robotics,Abdul9999 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079565+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Nech-C,Nech C,50,Computer Vision & Multi-Modal AI,Nech C is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079575+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/gunship999,Gunship999,85,AI Infrastructure & Developer Tooling,Gunship999 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079585+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Anonymous-sub,Anonymous Sub,120,Speech & Audio Intelligence,Anonymous Sub is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079595+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/openlifescienceai,Openlifescienceai,250,AI Safety & Governance,Openlifescienceai is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079603+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/qingxu98,Qingxu98,450,Enterprise Search & Knowledge Graphs,Qingxu98 is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079612+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/kakaobrain,Kakaobrain,1200,Bio-Medical & Scientific AI,Kakaobrain is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079621+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/wushuang98,Wushuang98,15,Generative AI & LLM Systems,Wushuang98 is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079631+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/badayvedat,Badayvedat,35,Autonomous Agents & Robotics,Badayvedat is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079639+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ydshieh,Ydshieh,50,Computer Vision & Multi-Modal AI,Ydshieh is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079648+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/daspartho,Daspartho,85,AI Infrastructure & Developer Tooling,Daspartho is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079657+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Efficient-Large-Model,Efficient Large Model,120,Speech & Audio Intelligence,Efficient Large Model is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079669+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Clebersla,Clebersla,250,AI Safety & Governance,Clebersla is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079678+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Yuliang,Yuliang,450,Enterprise Search & Knowledge Graphs,Yuliang is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079686+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Steveeeeeeen,Steveeeeeeen,1200,Bio-Medical & Scientific AI,Steveeeeeeen is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079697+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jeffistyping,Jeffistyping,15,Generative AI & LLM Systems,Jeffistyping is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079706+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/SteveDigital,Stevedigital,35,Autonomous Agents & Robotics,Stevedigital is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079715+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/One-2-3-45,One 2 3 45,50,Computer Vision & Multi-Modal AI,One 2 3 45 is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079726+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/3d-arena,3D Arena,85,AI Infrastructure & Developer Tooling,3D Arena is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079734+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/LeeSangHoon,Leesanghoon,120,Speech & Audio Intelligence,Leesanghoon is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079744+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/malcolmrey,Malcolmrey,250,AI Safety & Governance,Malcolmrey is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079754+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/smola,Smola,450,Enterprise Search & Knowledge Graphs,Smola is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079764+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/NeuralFalcon,Neuralfalcon,1200,Bio-Medical & Scientific AI,Neuralfalcon is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079772+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/yizhangliu,Yizhangliu,15,Generative AI & LLM Systems,Yizhangliu is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079783+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/warp-ai,Warp,35,Autonomous Agents & Robotics,Warp Ai is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079794+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/cvachet,Cvachet,50,Computer Vision & Multi-Modal AI,Cvachet is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079803+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/PAIR,Pair,85,AI Infrastructure & Developer Tooling,Pair is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079811+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Nymbo,Nymbo,120,Speech & Audio Intelligence,Nymbo is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079822+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/collabora,Collabora,250,AI Safety & Governance,Collabora is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079831+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/project-baize,Project Baize,450,Enterprise Search & Knowledge Graphs,Project Baize is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079840+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/opparco,Opparco,1200,Bio-Medical & Scientific AI,Opparco is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079850+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Surn,Surn,15,Generative AI & LLM Systems,Surn is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079859+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/wwen1997,Wwen1997,35,Autonomous Agents & Robotics,Wwen1997 is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079869+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/aadnk,Aadnk,50,Computer Vision & Multi-Modal AI,Aadnk is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079879+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/terrariyum,Terrariyum,85,AI Infrastructure & Developer Tooling,Terrariyum is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079887+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/3DAIGC,3Daigc,120,Speech & Audio Intelligence,3Daigc is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079897+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/amirgame197,Amirgame197,250,AI Safety & Governance,Amirgame197 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079907+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/OzzyGT,Ozzygt,450,Enterprise Search & Knowledge Graphs,Ozzygt is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079916+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mikeee,Mikeee,1200,Bio-Medical & Scientific AI,Mikeee is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079925+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hesamation,Hesamation,15,Generative AI & LLM Systems,Hesamation is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.079934+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/itsMarco-G,Itsmarco G,35,Autonomous Agents & Robotics,Itsmarco G is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.079943+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Vchitect,Vchitect,50,Computer Vision & Multi-Modal AI,Vchitect is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.079952+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Phips,Phips,85,AI Infrastructure & Developer Tooling,Phips is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.079962+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/wangfuyun,Wangfuyun,120,Speech & Audio Intelligence,Wangfuyun is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.079971+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/OpenEvals,Openevals,250,AI Safety & Governance,Openevals is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.079980+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/k-mktr,K Mktr,450,Enterprise Search & Knowledge Graphs,K Mktr is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.079989+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/H-Liu1997,H Liu1997,1200,Bio-Medical & Scientific AI,H Liu1997 is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.079998+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/SimianLuo,Simianluo,15,Generative AI & LLM Systems,Simianluo is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080009+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/PixArt-alpha,Pixart Alpha,35,Autonomous Agents & Robotics,Pixart Alpha is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080018+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AiSudo,Aisudo,50,Computer Vision & Multi-Modal AI,Aisudo is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080029+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jallenjia,Jallenjia,85,AI Infrastructure & Developer Tooling,Jallenjia is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080037+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/flax-community,Flax Community,120,Speech & Audio Intelligence,Flax Community is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080048+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/01-ai,01,250,AI Safety & Governance,01 Ai is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080056+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/gimbx,Gimbx,450,Enterprise Search & Knowledge Graphs,Gimbx is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080065+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Dzkaka,Dzkaka,1200,Bio-Medical & Scientific AI,Dzkaka is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080073+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/olivierdehaene,Olivierdehaene,15,Generative AI & LLM Systems,Olivierdehaene is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080081+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/polaroidresearch,Polaroidresearch,35,Autonomous Agents & Robotics,Polaroidresearch is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080094+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Lynote,Lynote,50,Computer Vision & Multi-Modal AI,Lynote is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080101+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/kevinwang676,Kevinwang676,85,AI Infrastructure & Developer Tooling,Kevinwang676 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080111+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/openfree,Openfree,120,Speech & Audio Intelligence,Openfree is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080120+00:00
